	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
144	271.217	1	761	0.05	
145	271.576	3	520	0.15	
146	271.879	1	762	0.05	
147	272.128	1	763	0.05	
148	272.34	1	764	0.05	
149	272.566	1	765	0.05	
150	273.146	1	766	0.05	
151	273.315	25	267	1.25	
152	273.414	50	179	2.5	
153	273.977	1	767	0.05	
154	274.677	1	768	0.05	
155	274.768	1	769	0.05	
156	274.879	1	770	0.05	
157	275.648	1	771	0.05	
158	275.786	40	218	2.0	
159	275.786	40	219	2.0	
160	276.277	2	612	0.1	
161	276.356	1	772	0.05	
162	276.7	1	773	0.05	
163	277.041	2	613	0.1	
164	277.486	15	318	0.75	
165	278.38	1	774	0.05	
166	278.542	3	521	0.15	
167	279.252	1	775	0.05	
168	279.468	1	776	0.05	
169	280.25	1	777	0.05	
170	281.902	1	778	0.05	
171	282.006	4	481	0.2	
172	282.534	1	779	0.05	
173	282.79	2	614	0.1	
174	283.2	2	615	0.1	
175	283.616	1	780	0.05	
176	285.095	3	522	0.15	
177	285.239	3	523	0.15	
178	285.311	1	781	0.05	
179	285.453	60	169	3.0	
180	285.732	1	782	0.05	
181	286.19	20	277	1.0	
182	286.473	150	107	7.5	
183	286.676	5	434	0.25	
184	286.736	2	616	0.1	
185	288.114	1	783	0.05	
186	288.371	12	341	0.6	
187	288.712	10	352	0.5	
188	288.907	10	353	0.5	
189	289.522	150	108	7.5	
190	290.268	3	524	0.15	
191	290.51	2	617	0.1	
192	290.718	80	155	4.0	
193	291.064	1	784	0.05	
194	291.701	1	785	0.05	
195	291.987	40	220	2.0	
196	292.303	1	786	0.05	
197	292.438	2	618	0.1	
198	292.758	2	619	0.1	
199	293.334	1	787	0.05	
200	293.48	2	620	0.1	
201	293.586	60	170	3.0	
202	294.21	20	278	1.0	
203	294.977	4	482	0.2	
204	295.069	1	788	0.05	
205	295.158	2	621	0.1	
206	295.248	2	622	0.1	
207	295.441	1	789	0.05	
208	296.341	50	180	2.5	
209	296.674	2	623	0.1	
210	296.895	1	790	0.05	
211	297.231	8	386	0.4	
212	297.278	1	791	0.05	
213	297.486	20	279	1.0	
214	297.932	300	46	15.0	
215	298.682	8	387	0.4	
216	299.054	12	342	0.6	
217	299.054	12	343	0.6	
218	299.173	3	525	0.15	
219	299.173	3	526	0.15	
