	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
813	879.25	260	453	0.26	C+
814	883.09	550	313	0.55	C+
815	885.39	27000	17	27.0	B+
816	886.53	2100	136	2.1	C+
817	886.58	15000	29	15.0	B
818	889.22	12	792	0.012	
819	889.56	3	875	0.003	
820	891.54	4	861	0.004	
821	891.95	6400	63	6.4	C+
822	892.74	3	876	0.003	
823	892.93	18	786	0.018	
824	894.15	8	849	0.008	
825	896.23	4	862	0.004	
826	896.86	3	877	0.003	
827	898.86	1800	151	1.8	C+
828	903.7	9	845	0.009	
829	904.68	1	890	0.001	
830	904.68	1	891	0.001	
831	904.91	4	863	0.004	
832	905.24	3	878	0.003	
833	905.26	7	851	0.007	
834	907.3	5	859	0.005	
835	910.21	1	892	0.001	
836	910.35	4	864	0.004	
837	911.53	1	893	0.001	
838	911.53	1	894	0.001	
839	914.87	12000	33	12.0	B
840	919.38	1	895	0.001	
841	919.38	1	896	0.001	
842	920.18	8900	54	8.9	B
843	922.01	6000	69	6.0	C+
844	922.16	2200	134	2.2	C+
845	922.67	1800	152	1.8	C+
846	927.55	910	249	0.91	C+
847	930.09	7700	56	7.7	B
848	931.06	830	250	0.83	C+
849	931.4	2700	127	2.7	C+
850	932.65	6900	61	6.9	C+
851	934.05	3	879	0.003	
852	935.33	4	865	0.004	
853	935.33	4	866	0.004	
854	937.33	1500	197	1.5	C+
855	937.72	7	852	0.007	
856	941.08	9	846	0.009	
857	941.23	6	855	0.006	
858	942.54	4800	95	4.8	C+
859	943.3	66	610	0.066	C
860	944.38	3	880	0.003	
861	944.53	4	867	0.004	
862	945.4	1	897	0.001	
863	945.92	2800	124	2.8	C+
864	948.67	5000	94	5.0	C+
865	950.66	4	868	0.004	
866	950.84	7	853	0.007	
867	953.42	6100	64	6.1	C+
868	954.74	2800	125	2.8	C+
869	957.4	2	888	0.002	
870	964.22	1	898	0.001	
871	966.54	18000	22	18.0	B
872	972.48	1	899	0.001	
873	978.81	3	881	0.003	
874	982.35	3	882	0.003	
875	983.75	13	788	0.013	
876	983.75	13	789	0.013	
877	989.73	4	869	0.004	
878	989.91	3	883	0.003	
879	989.91	3	884	0.003	
880	990.06	30	701	0.03	
881	990.06	30	702	0.03	
882	990.23	25	703	0.025	
883	991.52	13	790	0.013	
884	991.86	6	856	0.006	
885	991.86	6	857	0.006	
886	993.69	10	844	0.01	
887	993.84	16	787	0.016	
888	994.41	9	847	0.009	
889	994.51	4	870	0.004	
890	994.51	4	871	0.004	
891	994.81	9	848	0.009	
892	996.36	7	854	0.007	
893	997.42	3	885	0.003	
894	1000.56	13	791	0.013	
895	1000.74	20	785	0.02	
896	1000.87	5	860	0.005	
897	1003.71	3	886	0.003	
898	1003.89	3	887	0.003	
