	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
63	278.2052	1000	81	5.0	
64	278.5586	500	172	2.5	
65	278.8888	40	552	0.2	
66	278.9246	500	173	2.5	
67	279.4526	100	423	0.5	
68	279.565	80	487	0.4	
69	280.281	1000	82	5.0	
70	280.3018	150	388	0.75	
71	280.8356	500	174	2.5	
72	281.486	30	586	0.15	
73	281.946	40	553	0.2	
74	282.8042	200	297	1.0	
75	284.5044	60	518	0.3	
76	284.9196	60	519	0.3	
77	285.0956	150	389	0.75	
78	285.7128	500	175	2.5	
79	285.911	2000	47	10.0	
80	286.4486	500	176	2.5	
